,comment_id,treated,nltk_com_sen_pos,nltk_com_sen_neg,nltk_com_sen_neutral,nltk_sub_sen_pos,nltk_sub_sen_neg,nltk_sub_sen_neutral,nltk_title_sen_pos,nltk_title_sen_neg,nltk_title_sen_neutral,nltk_sim_sen,percent_adj,topic_model_0,topic_model_1,topic_model_2,topic_model_3,topic_model_4,topic_model_5,topic_model_6,topic_model_7,topic_model_8,topic_model_9,topic_model_10,topic_model_11,topic_model_12,topic_model_13,topic_model_14,Unnamed: 0_y,submmiter_commenter_tfidf_cos_sim,delta,comment_depth,commenter_number_submission,submitter_number_submission,number_of_comments_in_tree_from_submitter,number_of_respond_by_submitter_total,respond_to_comment_user_responses_ratio,submitter_seniority_days,is_first_comment_in_tree,commenter_number_comment,submitter_number_comment,number_of_comments_in_tree_by_comment_user,number_of_respond_by_submitter,respond_to_comment_user_all_ratio,respond_total_ratio,commenter_seniority_days,time_ratio,comment_len,submission_len,title_len,time_between_messages,time_until_first_comment,time_between_comment_first_comment
240,dhwsyny,0.0,0.12,0.064,0.8170000000000001,0.145,0.076,0.779,0.198,0.0,0.802,0.9991092756235859,0.07352941176470587,0.0010752700036391618,0.0010752705857157707,0.028537105768918988,0.33308061957359314,0.0010752703528851269,0.13437804579734802,0.0010752712842077015,0.0010752700036391618,0.23134881258010864,0.0010752769885584712,0.0216175988316536,0.0010752734960988164,0.0010752729140222073,0.2413604259490967,0.0010752702364698052,244,0.10183399211000001,1,4,0,3,2,2,0.5,1235,0,3,29,2,1,0.007092198581560284,0.014184397163120569,315,0.13520227111426544,683,1831,85,0.46,381.0,2437.0
241,dhyqk3j,0.0,0.172,0.084,0.7440000000000001,0.145,0.076,0.779,0.198,0.0,0.802,0.9989813370042596,0.10280373831775699,0.0011494263308122756,0.0011494271457195284,0.0011494284262880685,0.1185857281088829,0.0011494263308122756,0.12215287983417512,0.04784374311566353,0.0011494256323203444,0.4135395884513855,0.001149425865150988,0.2863837480545044,0.0011494283098727465,0.0011494267964735627,0.0011494283098727465,0.0011494256323203444,245,0.14762602855999998,1,6,0,3,8,8,0.25,1235,0,10,35,3,2,0.014184397163120569,0.056737588652482275,1343,0.0036659289906667953,561,1831,85,28.52,381.0,103549.0
242,cf4fnk7,1.0,0.125,0.122,0.754,0.18,0.083,0.737,0.13699999999999998,0.17800000000000002,0.685,0.9960056087851528,0.07282184655396619,0.00017406450933776796,0.020192347466945648,0.01277568656951189,0.3430474102497101,0.012715443968772888,0.17968147993087769,0.014793673530220984,0.05953899770975112,0.003401180263608694,0.01196126453578472,0.22597916424274445,0.04736042395234108,0.04820125550031662,0.003854864509776234,0.01632271334528923,246,0.20787865510200002,1,0,0,1,0,0,0.0,1521,1,129,0,0,0,0.0,0.0,1798,0.8061712299000434,3966,1467,80,0.38,1855.0,446.0
243,chtzgux,0.0,0.14800000000000002,0.040999999999999995,0.81,0.12300000000000001,0.031,0.846,0.0,0.0,1.0,0.9992496737288528,0.125,0.0025641033425927162,0.0025641035754233603,0.0025641061365604396,0.3866342604160309,0.002564105670899153,0.0025641066022217274,0.10586138069629668,0.0025641061365604396,0.002564105438068509,0.002564108232036233,0.4008022248744965,0.002564103109762073,0.0025641059037297964,0.002564104273915291,0.07849696278572083,247,0.33685197883699997,1,2,0,1,4,4,0.25,1405,0,7,4,1,1,0.025,0.1,1425,0.2091116173120729,300,1517,66,1.13,918.0,3472.0
244,dtr71nx,0.0,0.122,0.07200000000000001,0.807,0.078,0.017,0.9059999999999999,0.0,0.0,1.0,0.995550709226104,0.046099290780141834,0.0005555568495765328,0.0506417490541935,0.19589820504188535,0.05692762508988381,0.0440649650990963,0.07304449379444122,0.0005555573152378201,0.009964420460164549,0.04372510686516762,0.0005555563257075846,0.4570087790489197,0.000555556733161211,0.0005555585958063601,0.0005555566749535501,0.06539134681224823,248,0.22924813954999998,1,0,0,3,9,9,0.0,79,1,11,27,0,0,0.0,0.2903225806451613,110,0.018255732223931915,1282,4907,123,14.37,961.0,51680.0
245,dtspm8m,0.0,0.111,0.155,0.7340000000000001,0.078,0.017,0.9059999999999999,0.0,0.0,1.0,0.9805221222361716,0.06179775280898876,0.0007490640855394304,0.0007490657153539361,0.022907892242074013,0.0007490657153539361,0.06484729051589966,0.2386193424463272,0.022447444498538967,0.05194088816642761,0.18749377131462094,0.0007490639109164476,0.2742377817630768,0.0007490649004466832,0.10358599573373796,0.0007490649586543442,0.02942516840994358,249,0.31926974625599996,1,4,0,3,11,11,0.09090909090909093,79,0,53,29,2,1,0.03225806451612903,0.3548387096774194,342,0.0077463142537018675,895,4907,123,34.27,961.0,123098.0
246,deqrdz6,0.0,0.10099999999999999,0.13699999999999998,0.762,0.071,0.158,0.7709999999999999,0.0,0.115,0.885,0.998919857089602,0.10526315789473684,0.02864677459001541,0.0008230462553910911,0.0450575016438961,0.3313153684139252,0.0008230498060584067,0.0008230477687902749,0.5265427231788635,0.0008230467792600392,0.04172821342945099,0.0008230459643527865,0.0008230472449213266,0.0008230460225604475,0.019301950931549072,0.0008230469538830222,0.0008230462553910911,250,0.120837866217,1,0,0,1,9,9,0.0,389,1,12,9,0,0,0.0,0.06293706293706294,696,0.0728034904611173,821,3850,127,6.29,1702.0,21676.0
247,dqa4lxw,0.0,0.0,0.0,1.0,0.083,0.045,0.872,0.10800000000000001,0.0,0.892,0.9941895255534372,0.027777777777777776,0.0024691363796591763,0.002469137078151107,0.0024691368453204627,0.4399965107440949,0.2324857711791992,0.0024691401049494748,0.002469138242304325,0.056077316403388984,0.002469138940796256,0.002469138940796256,0.0024691438302397732,0.002469137078151107,0.04589080065488815,0.002469138242304325,0.2008582353591919,251,0.238857809329,1,4,0,3,3,3,0.6666666666666666,284,0,64,54,2,2,0.125,0.1875,1133,0.03213725155014064,416,1155,116,17.52,2068.0,62281.0
248,dfvxnin,0.0,0.092,0.155,0.753,0.094,0.125,0.7809999999999999,0.075,0.175,0.75,0.999032232830282,0.05056179775280899,0.14525477588176727,0.0008438822696916759,0.0008438834920525551,0.32028356194496155,0.0008438831428065896,0.1077391356229782,0.03232410177588463,0.0008438854129053652,0.0008438822696916759,0.0008438827353529633,0.3678936362266541,0.0008438832592219113,0.0008438828517682849,0.01890985481441021,0.0008438836084678768,252,0.237129576096,1,6,0,1,4,4,0.75,362,0,132,4,4,3,0.008333333333333333,0.011111111111111113,650,0.0,814,1693,179,0.5,0.0,3048.0
249,dfvyo2u,0.0,0.10300000000000001,0.095,0.802,0.094,0.125,0.7809999999999999,0.075,0.175,0.75,0.9991435731854392,0.06299212598425198,0.026101665571331974,0.0011904764687642455,0.12692315876483914,0.16621911525726318,0.0011904767015948892,0.001190478797070682,0.11795920133590697,0.0011904765851795671,0.0011904791463166475,0.0011904765851795671,0.5508920550346375,0.0011904819402843714,0.0011904850834980607,0.00119047740008682,0.0011904763523489235,253,0.261978351152,1,1,0,1,7,7,0.5714285714285714,362,0,133,7,5,4,0.011111111111111113,0.019444444444444445,650,0.0,592,1693,179,1.12,0.0,4351.0
250,dqxturn,0.0,0.07200000000000001,0.099,0.8290000000000001,0.12,0.017,0.863,0.191,0.264,0.545,0.9937947800457592,0.06647398843930635,0.00043573029688559467,0.00043573102448135614,0.0938715934753418,0.1289098709821701,0.0004357307916507125,0.25654563307762146,0.00043573102448135614,0.11996711790561675,0.09183692187070848,0.000435730442404747,0.03570498526096344,0.07291912287473679,0.15387172996997833,0.00043573149014264345,0.04375859722495079,254,0.18150099371300002,1,0,0,1,4,4,0.0,116,1,12,4,0,0,0.0,0.16,231,0.3289176090468497,1770,1574,58,2.34,3054.0,6231.0
251,d5a6jau,0.0,0.138,0.121,0.741,0.10400000000000001,0.183,0.7140000000000001,0.145,0.306,0.5489999999999999,0.995277134912112,0.0776255707762557,0.000724639103282243,0.0007246386958286166,0.0007246386958286166,0.3001067638397217,0.0007246402092278004,0.04566103592514992,0.34586969017982483,0.0007246380555443466,0.0007246386376209558,0.0007246382301673293,0.17255869507789612,0.0007246388704515995,0.12855739891529086,0.0007246391614899039,0.0007246380555443466,255,0.177655482201,1,2,0,1,2,2,0.0,629,1,361,2,0,0,0.0,0.03636363636363636,1798,0.2161978221415608,1076,1532,86,1.13,953.0,3455.0
252,d0uzz6m,0.0,0.075,0.066,0.8590000000000001,0.109,0.047,0.8440000000000001,0.0,0.0,1.0,0.9989240088740826,0.06432748538011697,0.000938968441914767,0.0009389675105921924,0.0009389683254994453,0.16159145534038544,0.0009389678016304971,0.025300392881035805,0.11325635015964508,0.02114388532936573,0.0009389678016304971,0.0009389676852151752,0.5091726779937744,0.026103494688868526,0.1359199434518814,0.0009389676270075142,0.0009389676270075142,256,0.146470735362,1,0,0,2,15,15,0.0,1413,1,0,32,0,0,0.0,0.21428571428571427,753,0.07785573189837204,811,2016,142,4.04,1143.0,13538.0
253,dt8896c,1.0,0.099,0.048,0.852,0.105,0.066,0.8290000000000001,0.0,0.21100000000000002,0.789,0.9996845434289164,0.13026819923371644,0.0005420061061158776,0.000542005873285234,0.0005420062225311996,0.4402323365211487,0.0005420068046078086,0.057757724076509476,0.07057980448007584,0.06853646785020827,0.0005420059897005559,0.000542006513569504,0.0005420069792307913,0.000542005873285234,0.17838269472122192,0.0005420061061158776,0.17963291704654696,257,0.236435617985,1,0,0,2,0,0,0.0,293,1,83,6,0,0,0.0,0.0,1692,0.2305239179954442,1326,1446,59,0.36,506.0,1689.0
254,dt86e6n,0.0,0.15,0.016,0.8340000000000001,0.105,0.066,0.8290000000000001,0.0,0.21100000000000002,0.789,0.9968586544218718,0.06629834254143646,0.0008888894226402043,0.0008888896554708481,0.0008888902375474572,0.164850652217865,0.0008888909360393883,0.0008888915181159973,0.0008888901211321354,0.07046332955360413,0.0008888901211321354,0.0008888905285857617,0.3184139132499695,0.0008888894226402043,0.268016517162323,0.0008888902375474572,0.16936664283275604,258,0.281446577014,1,0,0,2,0,0,0.0,293,1,111,6,0,0,0.0,0.0,648,1.0,1264,1446,59,0.08,506.0,0.0
255,d0o9wiw,0.0,0.159,0.075,0.7659999999999999,0.087,0.059000000000000004,0.8540000000000001,0.055,0.273,0.672,0.994359069357168,0.0708955223880597,0.1137879267334938,0.014898258261382582,0.000280113861663267,0.1649511754512787,0.02376241609454155,0.0002801128721330315,0.0797625482082367,0.023193061351776127,0.00028011255199089646,0.00028011243557557464,0.5363889336585999,0.00028011371614411473,0.033632617443799966,0.00028011263930238783,0.007942420430481434,259,0.288301273464,1,0,0,2,5,5,0.0,857,1,19,16,0,0,0.0,0.1,779,0.5148140649254235,2583,1033,121,4.06,7628.0,7189.0
256,denwwqb,1.0,0.08,0.092,0.828,0.156,0.138,0.7070000000000001,0.0,0.265,0.735,0.9898228180599378,0.0620347394540943,0.18311788141727448,0.0003683252725750208,0.04310263693332672,0.09167726337909697,0.06406498700380325,0.04147404432296753,0.00036832469049841166,0.16384649276733398,0.05657418817281722,0.014603418298065662,0.31553253531455994,0.024164963513612747,0.00036832460318692034,0.00036832515615969896,0.0003683249815367162,260,0.199742344776,1,0,0,1,2,2,0.0,390,1,16,2,0,0,0.0,0.07407407407407407,850,0.40303030303030296,2160,920,73,0.16,399.0,591.0
257,denwlch,0.0,0.024,0.057,0.92,0.156,0.138,0.7070000000000001,0.0,0.265,0.735,0.9741646840873212,0.11267605633802814,0.18103571236133573,0.0009259271319024264,0.023702764883637432,0.3985282778739929,0.12478950619697572,0.0009259276557713748,0.0009259264916181564,0.12778964638710022,0.07369282096624374,0.0009259291691705585,0.000925929518416524,0.0009259301004931332,0.0009259267826564609,0.06305381655693054,0.000925926200579852,261,0.0700224944712,1,0,0,1,2,2,0.0,390,1,53,2,0,0,0.0,0.07407407407407407,397,0.676271186440678,784,920,73,0.09,399.0,191.0
258,denwhjo,0.0,0.099,0.0,0.9009999999999999,0.156,0.138,0.7070000000000001,0.0,0.265,0.735,0.9766201576483504,0.11627906976744184,0.3317484557628632,0.002083334838971496,0.0020833401940763,0.002083339262753725,0.002083336468786001,0.0020833380986005068,0.002083336701616645,0.2492651343345642,0.0020833369344472885,0.002083336468786001,0.15152528882026672,0.0020833380986005068,0.2445444017648697,0.0020833357702940702,0.0020833350718021393,262,0.155124937306,1,0,0,1,1,1,0.0,390,1,3,1,0,0,0.0,0.037037037037037035,406,0.875,584,920,73,0.07,399.0,57.0
259,cuxvnjt,0.0,0.039,0.039,0.922,0.14300000000000002,0.14400000000000002,0.713,0.0,0.315,0.685,0.9764296436508282,0.06299212598425198,0.0011111128842458131,0.0011111123021692038,0.09416431188583374,0.09478545188903807,0.0011111118365079165,0.001111112767830491,0.052553657442331314,0.10906852036714554,0.0011111128842458131,0.001111112185753882,0.2770206034183502,0.0011111132334917784,0.3624074459075928,0.0011111128842458131,0.0011111124185845256,263,0.36683467700499994,1,0,11,1,1,1,0.0,1097,1,469,31,0,0,0.0,0.004405286343612335,1336,0.6371911573472041,656,1681,76,0.38,1470.0,837.0
260,cuxwhol,0.0,0.218,0.11800000000000001,0.6629999999999999,0.14300000000000002,0.14400000000000002,0.713,0.0,0.315,0.685,0.9926826547053988,0.08032128514056225,0.03467586636543274,0.0005464484565891325,0.0005464485730044544,0.000546449504327029,0.0005464490386657417,0.1217392086982727,0.1139298528432846,0.17877379059791565,0.09494732320308684,0.0197614636272192,0.1669575423002243,0.0005464490968734026,0.23237553238868716,0.014314686879515646,0.01979246363043785,264,0.23295933593899998,1,2,0,1,3,3,0.0,1097,1,3,33,0,0,0.0,0.013215859030837005,1105,0.3776008219881839,1344,1681,76,1.04,1470.0,2423.0
261,cima5b5,0.0,0.135,0.038,0.8270000000000001,0.081,0.05,0.8690000000000001,0.0,0.0,1.0,0.9975647098860247,0.1032258064516129,0.0008771942812018096,0.000877194688655436,0.11084936559200287,0.5138658285140991,0.0008771942812018096,0.0008771954453550278,0.02539858780801296,0.0008771945722401142,0.0008771948632784188,0.0008771951543167232,0.05663886293768883,0.0008771941065788269,0.2844754159450531,0.0008771942812018096,0.0008771955617703497,265,0.404429146948,1,6,0,1,5,5,0.6,1371,0,9,5,3,3,0.03614457831325301,0.060240963855421686,1405,0.21876280213027446,794,4413,204,1.21,1068.0,3814.0
262,dedkgge,0.0,0.11,0.11599999999999999,0.775,0.09699999999999999,0.047,0.856,0.0,0.192,0.8079999999999999,0.995322486209344,0.08571428571428573,0.0005602245219051838,0.0516982302069664,0.06329922378063202,0.17446821928024292,0.0005602255114354193,0.29278746247291565,0.0005602251039817928,0.04673035815358162,0.08496811240911484,0.0005602246965281665,0.1856730729341507,0.0005602249293588102,0.018099218606948853,0.01740020141005516,0.06207478791475296,266,0.149728701918,1,0,0,1,8,8,0.0,398,1,12,8,0,0,0.0,0.06504065040650407,1386,0.24040276903713026,1263,4415,68,3.58,3438.0,10863.0
263,dedk0wx,0.0,0.065,0.07200000000000001,0.862,0.09699999999999999,0.047,0.856,0.0,0.192,0.8079999999999999,0.9988888928609542,0.07158836689038031,0.02277618460357189,0.03010668233036995,0.03963028267025948,0.3046688139438629,0.02452671714127064,0.18725529313087466,0.07506667822599411,0.00033670073025859887,0.009134131483733654,0.00033670081757009035,0.019814569503068924,0.02443120442330837,0.11532721668481828,0.029286088421940807,0.11730273813009262,267,0.168202838749,1,0,0,1,7,7,0.0,398,1,15,7,0,0,0.0,0.05691056910569105,827,0.24828482703834764,2358,4415,68,3.5,3438.0,10409.0
264,dedjhl8,0.0,0.099,0.040999999999999995,0.86,0.09699999999999999,0.047,0.856,0.0,0.192,0.8079999999999999,0.9999726731028376,0.103921568627451,0.005817811004817486,0.009109189733862877,0.011869214475154877,0.15976208448410034,0.0002666677173692733,0.3836393356323242,0.015491934493184091,0.0569927953183651,0.01165828388184309,0.0002666669024620205,0.1202707439661026,0.0049602664075791844,0.1210722029209137,0.06560216099023819,0.03322065621614456,268,0.24547222293200002,1,0,0,1,7,7,0.0,398,1,1,7,0,0,0.0,0.05691056910569105,473,0.25876862863164235,2636,4415,68,3.41,3438.0,9848.0
265,dedfod7,0.0,0.040999999999999995,0.027999999999999997,0.9309999999999999,0.09699999999999999,0.047,0.856,0.0,0.192,0.8079999999999999,0.9973377091557579,0.045454545454545456,0.001666667754761875,0.09831613302230836,0.0016666681040078402,0.4097211360931397,0.0016666671726852653,0.0804160013794899,0.07343973964452744,0.0016666678711771965,0.21871745586395264,0.0016666678711771965,0.10438948869705199,0.0016666697338223455,0.0016666684532538054,0.0016666727606207132,0.0016666668234393,269,0.13972668670900001,1,0,0,1,6,6,0.0,398,1,13,6,0,0,0.0,0.04878048780487805,1448,0.37079378774805866,447,4415,68,2.34,3438.0,5834.0
266,dedbh8d,0.0,0.079,0.063,0.858,0.09699999999999999,0.047,0.856,0.0,0.192,0.8079999999999999,0.9996091628109179,0.08741258741258741,0.01659301109611988,0.027029454708099362,0.00043573038419708615,0.012095059268176556,0.010398369282484056,0.15552951395511627,0.13824307918548584,0.0528838075697422,0.019692851230502132,0.0004357302386779338,0.3711365759372711,0.0004357305297162384,0.1126655489206314,0.0004357312864158303,0.08198979496955873,270,0.187913136724,1,0,3,1,1,1,0.0,398,1,926,1,0,0,0.0,0.008130081300813009,1759,0.7470664928292047,1595,4415,68,1.16,3438.0,1164.0
267,dedaink,0.0,0.049,0.006,0.946,0.09699999999999999,0.047,0.856,0.0,0.192,0.8079999999999999,0.9969777373796488,0.08968609865470853,0.0005952388164587319,0.0005952394567430018,0.06517072021961212,0.4833576679229736,0.01845841109752655,0.0005952398059889674,0.05862663313746452,0.0005952394567430018,0.0005952395731583238,0.0005952393403276801,0.11674590408802032,0.0005952392821200192,0.0699070617556572,0.05550485849380493,0.12806203961372375,271,0.0498810030101,1,0,0,1,0,0,0.0,398,1,2,0,0,0,0.0,0.0,400,1.0,1175,4415,68,0.57,3438.0,0.0
268,dednpzo,0.0,0.033,0.026000000000000002,0.9420000000000001,0.09699999999999999,0.047,0.856,0.0,0.192,0.8079999999999999,0.9966167863796708,0.06666666666666668,0.0014492757618427274,0.0014492770424112678,0.038044899702072144,0.1793498396873474,0.12626734375953674,0.5159481763839722,0.0014492772752419116,0.07551486790180206,0.001449277508072555,0.0014492766931653025,0.001449279603548348,0.026266708970069885,0.0014492814661934972,0.001449276227504015,0.02701392397284508,272,0.152361134887,1,2,1,1,11,11,0.09090909090909093,398,0,27,11,1,1,0.008130081300813009,0.08943089430894309,512,0.1937556357078449,502,4415,68,4.55,3438.0,14306.0
269,dede24p,1.0,0.10400000000000001,0.085,0.8109999999999999,0.09699999999999999,0.047,0.856,0.0,0.192,0.8079999999999999,0.9986883463129744,0.07906558849955078,0.00012254912871867418,0.00496310880407691,0.017592983320355415,0.11461982131004332,0.0031510575208812948,0.1281311959028244,0.04417223110795021,0.05473881959915161,0.0001225491869263351,0.004000004380941391,0.481721043586731,0.02624187432229519,0.0970940887928009,0.005572122521698475,0.017756516113877296,273,0.258050427631,1,2,0,1,5,5,0.2,398,0,112,5,1,1,0.008130081300813009,0.04065040650406504,1601,0.4571808510638298,5646,4415,68,2.05,3438.0,4082.0
270,dp8nbyz,0.0,0.111,0.09699999999999999,0.792,0.08199999999999999,0.17600000000000002,0.742,0.0,0.175,0.825,0.9934529265788044,0.06299212598425198,0.0006230553844943643,0.0006230540457181633,0.0006230537546798588,0.4047199785709381,0.09131376445293428,0.0006230552680790424,0.000623053638264537,0.06220722571015357,0.029390020295977592,0.0006230543949641287,0.27961504459381104,0.0006230545113794506,0.0006230538710951805,0.0763416662812233,0.05142788589000702,274,0.328584109494,1,0,0,1,0,0,0.0,280,1,20,207,0,0,0.0,0.0,182,1.0,1133,7589,104,0.17,1056.0,0.0
271,cdmmdpt,0.0,0.11599999999999999,0.009000000000000001,0.875,0.126,0.091,0.7829999999999999,0.20800000000000002,0.292,0.5,0.9942094706123296,0.08490566037735849,0.01087138708680868,0.0006116215954534709,0.0006116214208304883,0.14140714704990387,0.02026807889342308,0.6748262047767639,0.0006116210133768617,0.0006116220611147583,0.0006116224685683846,0.0006116256699897349,0.06382492184638977,0.0006116224103607237,0.05323808640241623,0.030671223998069763,0.0006116213626228273,275,0.0795380163346,1,0,0,1,0,0,0.0,1590,1,23,0,0,0,0.0,0.0,1860,1.0,1191,904,41,3.44,13442.0,0.0
272,dtf00xy,1.0,0.077,0.099,0.8240000000000001,0.09300000000000001,0.084,0.823,0.0,0.332,0.6679999999999999,0.99965339825521,0.07234726688102894,0.00023557143867947158,0.0002355715696467087,0.022921165451407436,0.07190646231174469,0.006339792162179947,0.17188987135887146,0.027724049985408783,0.2505447566509247,0.007653753738850354,0.00300295720808208,0.31140679121017456,0.007581679616123438,0.10775505751371384,0.010566956363618374,0.0002355717442696914,276,0.165669920954,1,0,19,1,0,0,0.0,63,1,766,0,0,0,0.0,0.0,1578,0.6356198867212083,3127,1566,105,0.26,1010.0,579.0
273,dohpw4r,0.0,0.091,0.09300000000000001,0.816,0.19699999999999998,0.059000000000000004,0.7440000000000001,0.0,0.21100000000000002,0.789,0.9885427610848354,0.08298755186721991,0.014230563305318356,0.00026246855850331485,0.0365837886929512,0.052777346223592765,0.00026246748166158795,0.12218772619962692,0.02681565098464489,0.03228553757071495,0.15388549864292145,0.030019175261259082,0.13492459058761594,0.08747050166130066,0.024591263383626938,0.2834409475326538,0.0002624675107654184,277,0.21749680408000002,1,0,0,1,5,5,0.0,534,1,60,7,0,0,0.0,0.005208333333333333,347,0.07562076749435666,2777,1525,83,1.13,335.0,4095.0
